codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_status,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_ano,ocorrencia_tipo,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pais_fabricante,aeronave_registro_segmento,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_nome,fator_aspecto,fator_condicionante,fator_area
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,ORGANIZAÇÃO DO TRABALHO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,OUTRO FATOR,OUTRO,***,OUTRO
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77276,77276,77276,77276,77276,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,2017-11-30,08:37:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,AIRBUS INDUSTRIE,JATO,BIMOTOR,BRASIL,REGULAR,POUSO,REGULAR,LEVE,0,SISTEMAS DE APOIO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
77278,77278,77278,77278,77278,ACIDENTE,MARINGÁ,PR,SBMG,2017-11-30,18:24:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77278,77278,77278,77278,77278,ACIDENTE,MARINGÁ,PR,SBMG,2017-11-30,18:24:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77278,77278,77278,77278,77278,ACIDENTE,MARINGÁ,PR,SBMG,2017-11-30,18:24:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77278,77278,77278,77278,77278,ACIDENTE,MARINGÁ,PR,SBMG,2017-11-30,18:24:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77265,77265,77265,77265,77265,ACIDENTE,TELÊMACO BORBA,PR,****,2017-12-03,19:25:00,FINALIZADA,1,1,2017,FALHA DO MOTOR EM VOO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,SUBIDA,PRIVADA,SUBSTANCIAL,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
77267,77267,77267,77267,77267,ACIDENTE,ELDORADO,MS,SJFM,2017-12-03,20:45:00,FINALIZADA,0,1,2017,EXCURSÃO DE PISTA,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,PRIVADA,DESTRUÍDA,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77267,77267,77267,77267,77267,ACIDENTE,ELDORADO,MS,SJFM,2017-12-03,20:45:00,FINALIZADA,0,1,2017,EXCURSÃO DE PISTA,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,PRIVADA,DESTRUÍDA,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77267,77267,77267,77267,77267,ACIDENTE,ELDORADO,MS,SJFM,2017-12-03,20:45:00,FINALIZADA,0,1,2017,PERDA DE CONTROLE NO SOLO,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,PRIVADA,DESTRUÍDA,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77267,77267,77267,77267,77267,ACIDENTE,ELDORADO,MS,SJFM,2017-12-03,20:45:00,FINALIZADA,0,1,2017,PERDA DE CONTROLE NO SOLO,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,PRIVADA,DESTRUÍDA,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,INFRAESTRUTURA AEROPORTUÁRIA,INFRAESTRUTURA AEROPORTUÁRIA,***,FATOR OPERACIONAL
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,OUTRO FATOR,OUTRO,***,OUTRO
77271,77271,77271,77271,77271,ACIDENTE,TUCUMÃ,PA,****,2017-12-03,11:20:00,FINALIZADA,3,1,2017,COLISÃO COM FAUNA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,PARTICULAR,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77259,77259,77259,77259,77259,ACIDENTE,NAVEGANTES,SC,SBNF,2017-12-06,11:53:00,FINALIZADA,1,1,2017,POUSO SEM TREM,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,SUBSTANCIAL,0,ATENÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77259,77259,77259,77259,77259,ACIDENTE,NAVEGANTES,SC,SBNF,2017-12-06,11:53:00,FINALIZADA,1,1,2017,POUSO SEM TREM,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,SUBSTANCIAL,0,COORDENAÇÃO DE CABINE,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77259,77259,77259,77259,77259,ACIDENTE,NAVEGANTES,SC,SBNF,2017-12-06,11:53:00,FINALIZADA,1,1,2017,POUSO SEM TREM,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,SUBSTANCIAL,0,MEMÓRIA,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77259,77259,77259,77259,77259,ACIDENTE,NAVEGANTES,SC,SBNF,2017-12-06,11:53:00,FINALIZADA,1,1,2017,POUSO SEM TREM,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,POUSO,TÁXI AÉREO,SUBSTANCIAL,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77248,77248,77248,77248,77248,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2017-12-09,09:30:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0,ESQUECIMENTO DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77248,77248,77248,77248,77248,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2017-12-09,09:30:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77248,77248,77248,77248,77248,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2017-12-09,09:30:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0,PESSOAL DE APOIO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77248,77248,77248,77248,77248,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2017-12-09,09:30:00,FINALIZADA,1,1,2017,COM TREM DE POUSO,AVIÃO,PIPER AIRCRAFT,TURBOÉLICE,BIMOTOR,BRASIL,TÁXI AÉREO,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77202,77202,77202,77202,77202,INCIDENTE GRAVE,UBATUBA,SP,SDUB,2017-12-29,17:30:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,LEVE,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77202,77202,77202,77202,77202,INCIDENTE GRAVE,UBATUBA,SP,SDUB,2017-12-29,17:30:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,LEVE,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77202,77202,77202,77202,77202,INCIDENTE GRAVE,UBATUBA,SP,SDUB,2017-12-29,17:30:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,LEVE,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77202,77202,77202,77202,77202,INCIDENTE GRAVE,UBATUBA,SP,SDUB,2017-12-29,17:30:00,FINALIZADA,3,1,2017,EXCURSÃO DE PISTA,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,PRIVADA,LEVE,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77630,77630,77630,77630,77630,ACIDENTE,SÃO LOURENÇO DO SUL,RS,****,2018-01-10,12:00:00,FINALIZADA,2,1,2018,OUTROS,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,CONDIÇÕES METEOROLÓGICAS ADVERSAS,ELEMENTOS RELACIONADOS AO AMBIENTE OPERACIONAL,***,FATOR OPERACIONAL
77630,77630,77630,77630,77630,ACIDENTE,SÃO LOURENÇO DO SUL,RS,****,2018-01-10,12:00:00,FINALIZADA,2,1,2018,OUTROS,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77638,77638,77638,77638,77638,ACIDENTE,DOM PEDRITO,RS,SSFC,2018-01-10,12:00:00,FINALIZADA,4,1,2018,INDETERMINADO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
77638,77638,77638,77638,77638,ACIDENTE,DOM PEDRITO,RS,SSFC,2018-01-10,12:00:00,FINALIZADA,4,1,2018,INDETERMINADO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77639,77639,77639,77639,77639,ACIDENTE,DOM PEDRITO,RS,SSFC,2018-01-10,16:20:00,FINALIZADA,4,1,2018,INDETERMINADO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,POUSO,AGRÍCOLA,SUBSTANCIAL,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
77639,77639,77639,77639,77639,ACIDENTE,DOM PEDRITO,RS,SSFC,2018-01-10,16:20:00,FINALIZADA,4,1,2018,INDETERMINADO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,POUSO,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77672,77672,77672,77672,77672,ACIDENTE,FORMOSA DO RIO PRETO,BA,SNFS,2018-01-13,10:50:00,FINALIZADA,0,1,2018,EXCURSÃO DE PISTA,AVIÃO,THRUSH AIRCRAFT,TURBOÉLICE,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77672,77672,77672,77672,77672,ACIDENTE,FORMOSA DO RIO PRETO,BA,SNFS,2018-01-13,10:50:00,FINALIZADA,0,1,2018,EXCURSÃO DE PISTA,AVIÃO,THRUSH AIRCRAFT,TURBOÉLICE,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77672,77672,77672,77672,77672,ACIDENTE,FORMOSA DO RIO PRETO,BA,SNFS,2018-01-13,10:50:00,FINALIZADA,0,1,2018,PERDA DE CONTROLE NO SOLO,AVIÃO,THRUSH AIRCRAFT,TURBOÉLICE,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77672,77672,77672,77672,77672,ACIDENTE,FORMOSA DO RIO PRETO,BA,SNFS,2018-01-13,10:50:00,FINALIZADA,0,1,2018,PERDA DE CONTROLE NO SOLO,AVIÃO,THRUSH AIRCRAFT,TURBOÉLICE,MONOMOTOR,BRASIL,PARTICULAR,CORRIDA APÓS POUSO,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77636,77636,77636,77636,77636,ACIDENTE,JUNDIAÍ,SP,SBJD,2018-01-14,10:18:00,FINALIZADA,1,1,2018,OUTROS,***,***,***,SEM TRAÇÃO,BRASIL,INSTRUÇÃO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77636,77636,77636,77636,77636,ACIDENTE,JUNDIAÍ,SP,SBJD,2018-01-14,10:18:00,FINALIZADA,1,1,2018,OUTROS,***,***,***,SEM TRAÇÃO,BRASIL,INSTRUÇÃO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0,MEMÓRIA,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77636,77636,77636,77636,77636,ACIDENTE,JUNDIAÍ,SP,SBJD,2018-01-14,10:18:00,FINALIZADA,1,1,2018,OUTROS,***,***,***,SEM TRAÇÃO,BRASIL,INSTRUÇÃO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77636,77636,77636,77636,77636,ACIDENTE,JUNDIAÍ,SP,SBJD,2018-01-14,10:18:00,FINALIZADA,1,1,2018,OUTROS,***,***,***,SEM TRAÇÃO,BRASIL,INSTRUÇÃO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77657,77657,77657,77657,77657,ACIDENTE,ITABELA,BA,****,2018-01-18,11:15:00,FINALIZADA,0,1,2018,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AIR TRACTOR,TURBOÉLICE,MONOMOTOR,BRASIL,AGRÍCOLA,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77657,77657,77657,77657,77657,ACIDENTE,ITABELA,BA,****,2018-01-18,11:15:00,FINALIZADA,0,1,2018,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AIR TRACTOR,TURBOÉLICE,MONOMOTOR,BRASIL,AGRÍCOLA,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0,PERCEPÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
77657,77657,77657,77657,77657,ACIDENTE,ITABELA,BA,****,2018-01-18,11:15:00,FINALIZADA,0,1,2018,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,AIR TRACTOR,TURBOÉLICE,MONOMOTOR,BRASIL,AGRÍCOLA,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77649,77649,77649,77649,77649,ACIDENTE,QUATRO IRMÃOS,RS,****,2018-01-19,17:40:00,FINALIZADA,2,1,2018,OPERAÇÃO A BAIXA ALTITUDE,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,BRASIL,AGRÍCOLA,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77686,77686,77686,77686,77686,ACIDENTE,GARIBALDI,RS,SSGA,2018-01-19,18:35:00,FINALIZADA,0,1,2018,POUSO ANTES DA PISTA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,BIMOTOR,BRASIL,PARTICULAR,POUSO,PRIVADA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77686,77686,77686,77686,77686,ACIDENTE,GARIBALDI,RS,SSGA,2018-01-19,18:35:00,FINALIZADA,0,1,2018,POUSO ANTES DA PISTA,AVIÃO,CESSNA AIRCRAFT,PISTÃO,BIMOTOR,BRASIL,PARTICULAR,POUSO,PRIVADA,SUBSTANCIAL,0,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77653,77653,77653,77653,77653,ACIDENTE,VILA VELHA,ES,SIVU,2018-01-21,15:40:00,FINALIZADA,1,1,2018,PERDA DE CONTROLE NO SOLO,AVIÃO,PARADISE INDUSTRIA AERONÁUTICA LTDA,PISTÃO,SEM TRAÇÃO,BRASIL,EXPERIMENTAL,POUSO,EXPERIMENTAL,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77653,77653,77653,77653,77653,ACIDENTE,VILA VELHA,ES,SIVU,2018-01-21,15:40:00,FINALIZADA,1,1,2018,PERDA DE CONTROLE NO SOLO,AVIÃO,PARADISE INDUSTRIA AERONÁUTICA LTDA,PISTÃO,SEM TRAÇÃO,BRASIL,EXPERIMENTAL,POUSO,EXPERIMENTAL,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77653,77653,77653,77653,77653,ACIDENTE,VILA VELHA,ES,SIVU,2018-01-21,15:40:00,FINALIZADA,1,1,2018,PERDA DE CONTROLE NO SOLO,AVIÃO,PARADISE INDUSTRIA AERONÁUTICA LTDA,PISTÃO,SEM TRAÇÃO,BRASIL,EXPERIMENTAL,POUSO,EXPERIMENTAL,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
77678,77678,77678,77678,77678,ACIDENTE,RECIFE,PE,****,2018-01-23,09:05:00,FINALIZADA,9,1,2018,FALHA ESTRUTURAL,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,BRASIL,ESPECIALIZADA,CRUZEIRO,ESPECIALIZADA,DESTRUÍDA,3,CAPACITAÇÃO E TREINAMENTO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
77678,77678,77678,77678,77678,ACIDENTE,RECIFE,PE,****,2018-01-23,09:05:00,FINALIZADA,9,1,2018,FALHA ESTRUTURAL,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,BRASIL,ESPECIALIZADA,CRUZEIRO,ESPECIALIZADA,DESTRUÍDA,3,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
77678,77678,77678,77678,77678,ACIDENTE,RECIFE,PE,****,2018-01-23,09:05:00,FINALIZADA,9,1,2018,FALHA ESTRUTURAL,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,BRASIL,ESPECIALIZADA,CRUZEIRO,ESPECIALIZADA,DESTRUÍDA,3,ORGANIZAÇÃO DO TRABALHO,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
77678,77678,77678,77678,77678,ACIDENTE,RECIFE,PE,****,2018-01-23,09:05:00,FINALIZADA,9,1,2018,FALHA ESTRUTURAL,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,BRASIL,ESPECIALIZADA,CRUZEIRO,ESPECIALIZADA,DESTRUÍDA,3,PROCESSOS ORGANIZACIONAIS,ASPECTO PSICOLÓGICO,ORGANIZACIONAL,FATOR HUMANO
